participant,studyName,studyNameNah,expId,month,date,year,trialNah,trialId,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,05,sp,sp,1,0.950,0,0.950,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,16.178,24.290
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,05,NO,NO,2,0.340,0,0.340,0.9625,162.285,186.83,0.099,131.94,0.279,184.131,177.554,148.627,140.287,68.389,82.676
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,05,KIMMEY,KIMMEY,4,0.430,0,0.430,1.3025,214.618,228.65,0.322,198.29,0.158,--undefined--,201.870,213.805,225.157,71.732,82.023
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,05,IS,IS,2,0.250,0,0.250,1.7325,202.562,218.59,0,192.51,0.102,208.127,195.670,--undefined--,--undefined--,63.351,80.521
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,05,sp,sp,1,0.250,0,0.250,1.9825,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,30.811,42.219
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,05,KICKING,KICKING,5,0.430,0,0.430,2.2325,189.388,203.17,0.114,167.93,0.420,202.765,198.912,196.939,178.658,63.563,80.804
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,05,TOMMY,TOMMY,4,0.590,0,0.590,2.6625,157.634,209.82,0.128,127.14,0.395,201.872,184.557,136.434,137.124,68.270,83.571
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,05,sp,sp,0,0.640,0,0.640,3.2525,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,20.195,35.001
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,06,sp,sp,1,1.000,0,1.000,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,12.488,19.626
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,06,NO,NO,2,0.400,0,0.400,1.0125,178.394,204.29,0.339,161.84,0.240,188.098,175.757,167.921,194.398,69.499,84.793
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,06,KIMMEY,KIMMEY,4,0.490,0,0.490,1.4125,222.082,257.32,0.208,127.57,0.459,--undefined--,255.201,231.385,172.257,70.640,83.696
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,06,IS,IS,2,0.250,0,0.250,1.9025,163.168,169.23,0.050,150.62,0.149,168.357,164.588,153.266,--undefined--,67.292,78.327
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,06,KICKING,KICKING,5,0.440,0,0.440,2.1525,157.706,190.94,0.117,136.85,0.419,190.142,180.698,154.087,142.543,58.856,74.610
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,06,TOMMY,TOMMY,4,0.570,0,0.570,2.5925,127.685,156.02,0.099,116.83,0.358,149.416,127.935,119.096,129.098,64.385,78.414
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,06,sp,sp,0,0.960,0,0.960,3.1625,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,18.134,34.786
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,07,sp,sp,1,0.750,0,0.750,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,12.091,19.554
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,07,YES,YES,3,0.450,0,0.450,0.7625,169.399,198.11,0.061,129.90,0.271,194.369,172.138,135.441,--undefined--,64.897,81.724
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,07,KIMMEY,KIMMEY,4,0.320,0,0.320,1.2125,178.468,205.42,0.320,163.10,0.173,--undefined--,178.687,165.903,190.858,67.645,77.534
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,07,IS,IS,2,0.180,0,0.180,1.5325,197.155,205.85,0.007,179.38,0.091,204.092,192.496,179.423,--undefined--,69.780,78.926
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,07,KICKING,KICKING,5,0.410,0,0.410,1.7125,200.993,212.72,0.318,178.20,0.161,--undefined--,186.999,208.663,205.499,63.804,79.165
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,07,TOMMY,TOMMY,4,0.550,0,0.550,2.1225,136.828,188.98,0.111,121.88,0.318,182.994,139.482,124.359,135.597,68.216,81.917
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,07,sp,sp,0,0.760,0,0.760,2.6725,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,18.277,32.654
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,08,sp,sp,1,0.770,0,0.770,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,13.288,19.314
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,08,YES,YES,3,0.440,0,0.440,0.7825,165.011,205.29,0.078,125.54,0.288,198.509,166.442,132.024,--undefined--,65.659,80.769
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,08,KIMMEY,KIMMEY,4,0.350,0,0.350,1.2225,185.160,213.03,0.343,168.83,0.181,--undefined--,179.176,172.445,202.805,67.255,76.393
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,08,IS,IS,2,0.190,0,0.190,1.5725,181.567,212.07,0,154.63,0.102,200.394,172.395,155.954,--undefined--,68.672,77.851
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,08,KICKING,KICKING,5,0.410,0,0.410,1.7625,191.603,208.40,0.360,156.92,0.168,--undefined--,167.026,200.601,205.225,60.673,76.752
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,08,TOMMY,TOMMY,4,0.520,0,0.520,2.1725,178.010,239.22,0.088,128.88,0.361,233.051,222.217,143.352,136.748,69.178,81.650
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,08,sp,sp,0,0.550,0,0.550,2.6925,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,20.555,35.307
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,09,sp,sp,1,0.970,0,0.970,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,13.457,26.206
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,09,NO,NO,2,0.390,0,0.390,0.9825,191.269,207.48,0.138,178.34,0.059,191.724,203.005,188.523,182.074,73.984,82.632
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,09,BONNIE,BONNIE,4,0.400,0,0.400,1.3725,190.876,209.35,0.309,178.05,0.046,179.874,184.457,195.245,199.054,74.023,83.307
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,09,IS,IS,2,0.190,0,0.190,1.7725,165.964,181.30,0,157.96,0.099,172.398,160.986,157.974,--undefined--,67.747,74.115
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,09,KISSING,KISSING,5,0.460,0,0.460,1.9625,160.095,186.96,0.129,136.72,0.460,--undefined--,178.665,162.261,148.201,63.726,74.884
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,09,BENNY,BENNY,4,0.390,0,0.390,2.4225,140.427,148.80,0.059,133.13,0.275,144.215,144.632,135.943,138.082,68.942,72.762
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,09,sp,sp,0,0.800,0,0.800,2.8125,135.545,141.04,0,129.56,0.019,135.545,--undefined--,--undefined--,--undefined--,23.628,62.462
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,10,sp,sp,1,0.950,0,0.950,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,17.046,29.480
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,10,NO,NO,2,0.360,0,0.360,0.9625,203.419,219.36,0.051,196.22,0.360,214.349,208.960,198.114,197.855,77.735,84.990
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,10,BONNIE,BONNIE,4,0.410,0,0.410,1.3225,203.633,221.55,0.294,159.50,0.410,195.589,207.003,218.065,191.467,74.294,84.948
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,10,IS,IS,2,0.180,0,0.180,1.7325,150.488,159.50,0,146.78,0.068,152.218,148.595,--undefined--,--undefined--,65.239,73.121
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,10,KISSING,KISSING,5,0.440,0,0.440,1.9125,143.448,171.91,0.101,135.99,0.440,168.281,144.892,143.099,139.423,62.537,73.697
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,10,BENNY,BENNY,4,0.440,0,0.440,2.3525,141.986,161.13,0.359,128.43,0.180,138.483,133.647,144.346,157.449,62.875,70.194
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,10,sp,sp,0,0.500,0,0.500,2.7925,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,23.009,34.254
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,11,sp,sp,1,0.730,0,0.730,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,18.052,25.736
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,11,NO,NO,2,0.460,0,0.460,0.7425,174.953,191.47,0.094,157.94,0.247,189.151,170.668,162.530,182.834,75.472,84.476
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,11,BONNIE,BONNIE,4,0.470,0,0.470,1.2025,197.984,256.16,0.423,159.73,0.404,191.104,199.750,202.207,194.760,72.930,85.232
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,11,IS,IS,2,0.220,0,0.220,1.6725,140.512,145.43,0.048,134.68,0.108,144.796,139.878,134.683,--undefined--,64.030,71.750
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,11,KISSING,KISSING,5,0.480,0,0.480,1.8925,145.718,194.49,0.108,124.23,0.468,183.959,156.932,149.889,131.942,62.432,73.761
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,11,BENNY,BENNY,4,0.450,0,0.450,2.3725,121.107,131.56,0.058,115.59,0.190,127.408,119.282,118.346,123.641,58.279,66.739
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,11,sp,sp,0,0.420,0,0.420,2.8225,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,18.524,33.254
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,12,sp,sp,1,0.850,0,0.850,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,14.204,22.211
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,12,NO,NO,2,0.470,0,0.470,0.8625,155.561,176.89,0.066,138.14,0.296,174.425,154.676,141.197,160.959,69.109,80.907
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,12,BONNIE,BONNIE,4,0.390,0,0.390,1.3325,186.537,215.05,0.292,165.06,0.135,169.548,168.088,199.596,198.013,75.318,84.003
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,12,IS,IS,2,0.170,0,0.170,1.7225,164.140,174.15,0,157.04,0.068,168.190,158.414,--undefined--,--undefined--,70.947,75.414
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,12,KISSING,KISSING,5,0.510,0,0.510,1.8925,151.624,201.55,0.118,130.62,0.510,196.372,171.720,155.662,135.488,65.159,76.759
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,12,BENNY,BENNY,4,0.410,0,0.410,2.4025,129.595,137.52,0.378,121.94,0.187,131.904,128.063,126.396,133.420,65.766,70.127
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,12,sp,sp,0,0.570,0,0.570,2.8125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,25.552,48.578
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,13,sp,sp,1,0.770,0,0.770,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,16.097,27.757
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,13,NO,NO,2,0.390,0,0.390,0.7825,179.842,216.40,0.153,135.16,0.373,195.650,210.068,179.768,141.416,76.723,83.718
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,13,BONNIE,BONNIE,4,0.490,0,0.490,1.1725,183.916,229.07,0.376,138.24,0,145.256,169.401,196.475,200.853,71.760,84.243
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,13,IS,IS,2,0.190,0,0.190,1.6625,158.635,163.55,0,152.77,0.101,160.749,157.898,152.933,--undefined--,68.865,73.738
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,13,KISSING,KISSING,5,0.530,0,0.530,1.8525,152.041,184.73,0.131,134.13,0.530,184.665,166.692,152.187,142.322,64.795,76.074
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,13,BENNY,BENNY,4,0.450,0,0.450,2.3825,135.923,146.81,0.372,127.51,0.171,137.398,131.987,134.610,144.127,64.992,71.315
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,13,sp,sp,0,0.320,0,0.320,2.8325,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,26.601,36.069
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,14,sp,sp,1,1.000,0,1.000,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,12.165,18.235
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,14,NO,NO,2,0.400,0,0.400,1.0125,171.902,209.10,0.092,147.85,0.351,206.818,189.668,156.515,149.852,77.216,83.257
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,14,BONNIE,BONNIE,4,0.450,0,0.450,1.4125,179.279,213.76,0.344,152.48,0.006,158.983,167.776,189.593,195.443,75.213,84.019
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,14,IS,IS,2,0.180,0,0.180,1.8625,158.444,165.70,0,152.96,0.079,161.202,155.234,--undefined--,--undefined--,68.762,75.321
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,14,KISSING,KISSING,5,0.470,0,0.470,2.0425,150.518,179.14,0.109,134.54,0.470,177.176,159.177,152.926,141.500,66.335,76.434
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,14,BENNY,BENNY,4,0.490,0,0.490,2.5125,134.768,150.27,0.393,125.13,0.188,135.513,129.407,133.702,145.628,65.719,74.098
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,14,sp,sp,0,0.610,0,0.610,3.0025,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,18.888,34.760
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,15,sp,sp,1,0.960,0,0.960,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,11.971,20.543
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,15,YES,YES,3,0.470,0,0.470,0.9725,169.559,205.35,0.139,141.59,0.248,194.036,173.060,146.055,--undefined--,66.119,81.542
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,15,BONNIE,BONNIE,4,0.320,0,0.320,1.4425,162.341,182.70,0.320,147.29,0.197,168.805,154.551,153.585,176.985,71.892,82.582
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,15,IS,IS,2,0.170,0,0.170,1.7625,173.895,182.83,0,162.62,0.071,178.586,168.025,--undefined--,--undefined--,69.686,75.489
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,15,KISSING,KISSING,5,0.420,0,0.420,1.9325,179.203,210.49,0.301,151.74,0.181,--undefined--,162.747,200.640,186.390,65.386,76.741
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,15,BENNY,BENNY,4,0.430,0,0.430,2.3525,170.501,199.27,0.123,135.57,0.391,187.001,191.353,153.530,145.342,69.942,80.218
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,15,sp,sp,0,0.370,0,0.370,2.7825,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,30.962,40.585
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,16,sp,sp,1,0.930,0,0.930,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,17.165,29.819
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,16,YES,YES,3,0.380,0,0.380,0.9425,192.406,211.74,0.108,151.07,0.379,200.399,203.931,171.487,151.087,68.705,82.815
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,16,BONNIE,BONNIE,4,0.440,0,0.440,1.3225,179.461,208.31,0.367,140.55,0.059,149.331,166.304,190.455,198.728,74.424,83.708
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,16,IS,IS,2,0.160,0,0.160,1.7625,164.180,175.06,0,158.28,0.069,168.345,159.328,--undefined--,--undefined--,70.256,76.308
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,16,KISSING,KISSING,5,0.450,0,0.450,1.9225,181.397,194.90,0.279,155.72,0.159,181.765,162.672,191.495,184.298,64.728,74.428
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,16,BENNY,BENNY,4,0.480,0,0.480,2.3725,140.537,165.06,0,127.99,0.310,154.849,137.480,130.229,138.442,63.567,72.163
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,16,sp,sp,0,0.480,0,0.480,2.8525,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,21.061,28.819
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,17,sp,sp,1,0.830,0,0.830,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,14.988,25.150
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,17,NO,NO,2,0.470,0,0.470,0.8425,158.597,200.16,0.031,133.27,0.324,193.550,161.537,137.683,141.596,70.067,79.602
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,17,JOEY,JOEY,3,0.390,0,0.390,1.3125,192.601,230.43,0.316,166.64,0.180,174.278,170.204,190.419,217.438,76.132,83.114
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,17,IS,IS,2,0.200,0,0.200,1.7025,173.854,191.02,0,161.92,0.081,179.265,166.364,--undefined--,--undefined--,67.316,80.057
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,17,PUSHING,PUSHING,5,0.410,0,0.410,1.9025,164.122,190.22,0.081,136.08,0.401,189.287,176.059,168.855,149.396,65.822,79.017
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,17,KERRY,KERRY,4,0.570,0,0.570,2.3125,150.980,184.79,0.147,125.79,0.372,182.951,175.056,131.898,133.435,65.852,77.246
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,17,sp,sp,0,0.410,0,0.410,2.8825,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,24.882,34.814
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,18,sp,sp,1,0.730,0,0.730,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,14.749,22.950
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,18,NO,NO,2,0.490,0,0.490,0.7425,155.394,185.83,0.092,131.25,0.358,183.959,169.014,138.763,134.751,72.350,82.993
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,18,JOEY,JOEY,3,0.470,0,0.470,1.2325,197.645,228.29,0.315,161.75,0.470,--undefined--,189.539,216.371,186.454,73.271,83.603
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,18,IS,IS,2,0.220,0,0.220,1.7025,155.209,161.75,0,149.59,0.081,157.531,151.060,--undefined--,--undefined--,62.484,76.466
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,18,PUSHING,PUSHING,5,0.410,0,0.410,1.9225,151.425,193.08,0.081,131.83,0.401,184.387,159.323,151.109,138.251,61.802,75.962
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,18,KERRY,KERRY,4,0.620,0,0.620,2.3325,127.199,151.10,0.131,116.08,0.333,148.302,126.314,118.589,135.684,59.545,68.441
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,18,sp,sp,0,0.480,0,0.480,2.9525,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,17.167,29.438
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,19,sp,sp,1,0.700,0,0.700,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,13.825,20.990
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,19,NO,NO,2,0.530,0,0.530,0.7125,150.774,175.80,0.116,131.53,0.342,172.560,154.883,134.751,144.679,71.871,82.231
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,19,JOEY,JOEY,3,0.570,0,0.570,1.2425,192.785,236.36,0.315,114.78,0.515,181.777,195.823,216.348,155.999,73.000,83.954
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,19,IS,IS,2,0.220,0,0.220,1.8125,144.453,148.78,0.026,138.55,0.095,147.489,141.470,--undefined--,--undefined--,62.085,75.536
A16G6PPH1INQL8,prosody,study,exp8,01,25,2020,trial,19,PUSHING,PUSHING,5,0.410,0,0.410,2.0325,133.862,157.88,0.090,122.33,0.373,155.972,141.710,136.247,125.788,60.699,73.103
