,trial_id,supposed_answer_transcript,answer_files,answer_textgrid,answer_downsampled
881,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A2Z9ZA0KT1UH4O_prosody_study_exp4_01_12_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A2Z9ZA0KT1UH4O_prosody_study_exp4_01_12_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A2Z9ZA0KT1UH4O_prosody_study_exp4_01_12_2020_trial_01.wav
877,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A3AJJHOAV7WIUQ_prosody_study_exp4_01_12_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A3AJJHOAV7WIUQ_prosody_study_exp4_01_12_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A3AJJHOAV7WIUQ_prosody_study_exp4_01_12_2020_trial_01.wav
389,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/AROEBUDI2L9G9_prosody_study_exp4_01_12_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/AROEBUDI2L9G9_prosody_study_exp4_01_12_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/AROEBUDI2L9G9_prosody_study_exp4_01_12_2020_trial_01.wav
264,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A2OVWCQ4B9AHFY_prosody_study_exp4_01_12_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A2OVWCQ4B9AHFY_prosody_study_exp4_01_12_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A2OVWCQ4B9AHFY_prosody_study_exp4_01_12_2020_trial_01.wav
303,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A36A780ODXBDEH_prosody_study_exp4_01_12_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A36A780ODXBDEH_prosody_study_exp4_01_12_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A36A780ODXBDEH_prosody_study_exp4_01_12_2020_trial_01.wav
943,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A3DKYNYN50FYFY_prosody_study_exp4_01_12_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A3DKYNYN50FYFY_prosody_study_exp4_01_12_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A3DKYNYN50FYFY_prosody_study_exp4_01_12_2020_trial_01.wav
136,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/AU8UPML2I711R_prosody_study_exp4_01_12_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/AU8UPML2I711R_prosody_study_exp4_01_12_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/AU8UPML2I711R_prosody_study_exp4_01_12_2020_trial_01.wav
337,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A3RQN5RZD1N2KP_prosody_study_exp4_01_11_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A3RQN5RZD1N2KP_prosody_study_exp4_01_11_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A3RQN5RZD1N2KP_prosody_study_exp4_01_11_2020_trial_01.wav
519,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A37Z5PZ4B7VO49_prosody_study_exp4_01_12_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A37Z5PZ4B7VO49_prosody_study_exp4_01_12_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A37Z5PZ4B7VO49_prosody_study_exp4_01_12_2020_trial_01.wav
534,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A37EV8RZ82WT8E_prosody_study_exp4_01_12_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A37EV8RZ82WT8E_prosody_study_exp4_01_12_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A37EV8RZ82WT8E_prosody_study_exp4_01_12_2020_trial_01.wav
338,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A25PFSORDO3SWQ_prosody_study_exp4_01_12_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A25PFSORDO3SWQ_prosody_study_exp4_01_12_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A25PFSORDO3SWQ_prosody_study_exp4_01_12_2020_trial_01.wav
451,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/AROEBUDI2L9G9_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/AROEBUDI2L9G9_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/AROEBUDI2L9G9_prosody_study_exp4_01_12_2020_trial_02.wav
732,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A1KFNSMZBQRK1H_prosody_study_exp4_01_11_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A1KFNSMZBQRK1H_prosody_study_exp4_01_11_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A1KFNSMZBQRK1H_prosody_study_exp4_01_11_2020_trial_02.wav
654,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A1WJU1IQ3UTRC6_prosody_study_exp4_01_13_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A1WJU1IQ3UTRC6_prosody_study_exp4_01_13_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A1WJU1IQ3UTRC6_prosody_study_exp4_01_13_2020_trial_02.wav
581,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A37Z5PZ4B7VO49_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A37Z5PZ4B7VO49_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A37Z5PZ4B7VO49_prosody_study_exp4_01_12_2020_trial_02.wav
834,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/AV5FCKI1TTSKR_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/AV5FCKI1TTSKR_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/AV5FCKI1TTSKR_prosody_study_exp4_01_12_2020_trial_02.wav
787,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A383WPMTMRQEA0_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A383WPMTMRQEA0_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A383WPMTMRQEA0_prosody_study_exp4_01_12_2020_trial_02.wav
587,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A37EV8RZ82WT8E_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A37EV8RZ82WT8E_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A37EV8RZ82WT8E_prosody_study_exp4_01_12_2020_trial_02.wav
954,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A3AJJHOAV7WIUQ_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A3AJJHOAV7WIUQ_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A3AJJHOAV7WIUQ_prosody_study_exp4_01_12_2020_trial_02.wav
460,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A3UN1F1EOHKKE6_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A3UN1F1EOHKKE6_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A3UN1F1EOHKKE6_prosody_study_exp4_01_12_2020_trial_02.wav
2,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A2GV9WSNSPX53_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A2GV9WSNSPX53_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A2GV9WSNSPX53_prosody_study_exp4_01_12_2020_trial_02.wav
9,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A2DHKTD1GSBXR2_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A2DHKTD1GSBXR2_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A2DHKTD1GSBXR2_prosody_study_exp4_01_12_2020_trial_02.wav
368,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A2R0YYUAWNT7UD_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A2R0YYUAWNT7UD_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A2R0YYUAWNT7UD_prosody_study_exp4_01_12_2020_trial_02.wav
7,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A2FCQ5K0T1PYHS_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A2FCQ5K0T1PYHS_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A2FCQ5K0T1PYHS_prosody_study_exp4_01_12_2020_trial_02.wav
874,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A3DKYNYN50FYFY_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A3DKYNYN50FYFY_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A3DKYNYN50FYFY_prosody_study_exp4_01_12_2020_trial_02.wav
811,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A1K61OKMPRZUML_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A1K61OKMPRZUML_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A1K61OKMPRZUML_prosody_study_exp4_01_12_2020_trial_02.wav
791,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A1CE2XPYCDRHVZ_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A1CE2XPYCDRHVZ_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A1CE2XPYCDRHVZ_prosody_study_exp4_01_12_2020_trial_02.wav
498,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/AFIK3VBMMX6G6_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/AFIK3VBMMX6G6_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/AFIK3VBMMX6G6_prosody_study_exp4_01_12_2020_trial_02.wav
511,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A1YGF0LJJGB30G_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A1YGF0LJJGB30G_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A1YGF0LJJGB30G_prosody_study_exp4_01_12_2020_trial_02.wav
957,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A3J37RP5AZDACH_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A3J37RP5AZDACH_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A3J37RP5AZDACH_prosody_study_exp4_01_12_2020_trial_02.wav
934,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A2196WCNDZULFS_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A2196WCNDZULFS_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A2196WCNDZULFS_prosody_study_exp4_01_12_2020_trial_02.wav
950,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A2Z9ZA0KT1UH4O_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A2Z9ZA0KT1UH4O_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A2Z9ZA0KT1UH4O_prosody_study_exp4_01_12_2020_trial_02.wav
318,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A2OVWCQ4B9AHFY_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A2OVWCQ4B9AHFY_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A2OVWCQ4B9AHFY_prosody_study_exp4_01_12_2020_trial_02.wav
281,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A25PFSORDO3SWQ_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A25PFSORDO3SWQ_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A25PFSORDO3SWQ_prosody_study_exp4_01_12_2020_trial_02.wav
353,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A36A780ODXBDEH_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A36A780ODXBDEH_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A36A780ODXBDEH_prosody_study_exp4_01_12_2020_trial_02.wav
199,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/AU8UPML2I711R_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/AU8UPML2I711R_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/AU8UPML2I711R_prosody_study_exp4_01_12_2020_trial_02.wav
417,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A2S5GPVIUV8RJI_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A2S5GPVIUV8RJI_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A2S5GPVIUV8RJI_prosody_study_exp4_01_12_2020_trial_02.wav
203,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A3OV174HQJIJK8_prosody_study_exp4_01_12_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A3OV174HQJIJK8_prosody_study_exp4_01_12_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A3OV174HQJIJK8_prosody_study_exp4_01_12_2020_trial_02.wav
280,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze/A3RQN5RZD1N2KP_prosody_study_exp4_01_11_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_textgrid/A3RQN5RZD1N2KP_prosody_study_exp4_01_11_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp4/responses_to_analyze_downsampled/A3RQN5RZD1N2KP_prosody_study_exp4_01_11_2020_trial_02.wav
