participant,studyName,studyNameNah,expId,month,date,year,trialNah,trialId,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,02,IS,IS,2,0.180,0,0.180,1.3125,115.971,122.03,0,107.86,0.072,119.341,112.818,114.466,--undefined--,68.019,79.873
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,02,KICKING,KICKING,5,0.390,0,0.390,1.4925,116.716,127.39,0.215,106.48,0.348,124.507,122.184,118.313,109.568,67.639,78.474
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,02,TOMMY,TOMMY,4,0.480,0,0.480,1.8825,106.120,118.24,0.051,101.04,0.394,112.450,106.260,105.276,102.158,71.441,80.995
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,02,sp,sp,0,0.790,0,0.790,2.3625,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,30.356,51.355
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,03,sp,sp,1,0.700,0,0.700,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,31.418,48.190
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,03,NO,NO,2,0.310,0,0.310,0.7125,123.104,130.97,0.114,105.67,0.031,120.936,129.637,117.589,123.534,74.461,84.118
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,03,KIMMEY,KIMMEY,4,0.270,0,0.270,1.0225,128.295,133.82,0.081,116.58,0.270,--undefined--,131.974,130.383,123.015,75.151,82.542
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,03,IS,IS,2,0.130,0,0.130,1.2925,115.557,119.47,0.101,110.53,0.040,114.937,113.689,116.975,119.433,67.469,76.012
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,03,KICKING,KICKING,5,0.470,0,0.470,1.4225,136.073,173.71,0.121,110.70,0.433,173.706,161.656,128.776,114.320,68.827,81.177
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,03,TOMMY,TOMMY,4,0.540,0,0.540,1.8925,109.503,123.07,0.051,103.41,0.432,116.117,109.362,107.909,104.589,70.464,82.469
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,03,sp,sp,0,0.720,0,0.720,2.4325,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,29.534,43.104
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,04,sp,sp,1,0.700,0,0.700,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,29.867,50.208
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,04,NO,NO,2,0.320,0,0.320,0.7125,123.529,132.24,0.125,104.19,0.039,121.412,130.660,118.623,121.702,71.351,82.322
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,04,KIMMEY,KIMMEY,4,0.290,0,0.290,1.0325,130.816,148.21,0.079,119.60,0.290,--undefined--,137.030,131.432,124.085,73.617,80.300
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,04,IS,IS,2,0.180,0,0.180,1.3225,118.415,121.49,0.098,115.82,0.120,117.846,118.278,119.309,117.960,64.957,77.020
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,04,KICKING,KICKING,5,0.450,0,0.450,1.5025,132.134,152.44,0.139,111.25,0.403,147.714,150.466,130.128,116.490,68.710,80.065
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,04,TOMMY,TOMMY,4,0.530,0,0.530,1.9525,103.419,119.88,0.050,98.34,0.379,112.102,103.603,99.428,99.310,69.833,81.643
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,04,sp,sp,0,1.130,0,1.130,2.4825,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,26.154,42.548
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,05,sp,sp,1,0.870,0,0.870,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,28.425,43.349
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,05,NO,NO,2,0.290,0,0.290,0.8825,119.126,124.05,0.094,107.23,0.038,115.100,123.032,118.471,118.092,73.001,84.744
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,05,KIMMEY,KIMMEY,4,0.300,0,0.300,1.1725,133.909,150.45,0.118,122.64,0,123.901,141.563,135.380,131.628,72.093,80.571
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,05,IS,IS,2,0.180,0,0.180,1.4725,121.628,126.27,0,116.88,0.073,123.797,117.868,121.017,123.829,70.051,78.959
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,05,KICKING,KICKING,5,0.450,0,0.450,1.6525,123.198,146.59,0.248,97.52,0.399,137.801,134.369,126.982,105.445,65.923,77.749
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,05,TOMMY,TOMMY,4,0.600,0,0.600,2.1025,115.277,249.43,0.038,92.99,0.467,155.084,115.608,98.441,96.159,66.964,81.858
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,05,sp,sp,0,0.680,0,0.680,2.7025,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,27.570,36.352
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,06,sp,sp,1,1.200,0,1.200,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,25.897,42.883
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,06,NO,NO,2,0.350,0,0.350,1.2125,121.776,128.76,0.097,110.11,0.255,121.772,127.213,119.174,118.943,71.081,85.017
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,06,KIMMEY,KIMMEY,4,0.360,0,0.360,1.5625,131.947,137.59,0.237,122.41,0.360,125.784,131.950,135.744,128.403,75.217,81.976
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,06,IS,IS,2,0.110,0,0.110,1.9225,120.740,126.50,0.110,116.21,0.054,119.875,116.915,121.543,124.627,71.215,79.393
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,06,KICKING,KICKING,5,0.490,0,0.490,2.0325,120.423,139.76,0.183,100.70,0.458,125.915,135.289,119.705,104.551,69.559,82.594
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,06,TOMMY,TOMMY,4,0.680,0,0.680,2.5225,111.818,131.32,0.069,90.75,0.503,127.534,120.736,99.057,92.909,68.574,84.600
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,06,sp,sp,0,1.060,0,1.060,3.2025,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,23.774,34.757
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,07,sp,sp,1,0.900,0,0.900,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,28.058,45.508
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,07,YES,YES,3,0.420,0,0.420,0.9125,137.233,237.45,0.291,107.60,0.051,114.241,121.564,235.258,--undefined--,67.884,84.464
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,07,KIMMEY,KIMMEY,4,0.310,0,0.310,1.3325,134.109,141.39,0.121,129.25,0.310,--undefined--,136.185,135.067,132.100,73.733,81.854
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,07,IS,IS,2,0.160,0,0.160,1.6425,124.609,129.25,0,119.47,0.077,127.766,123.129,122.531,125.009,72.566,78.735
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,07,KICKING,KICKING,5,0.470,0,0.470,1.8025,131.462,144.97,0.206,117.22,0.433,124.312,141.480,135.310,121.462,69.166,80.386
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,07,TOMMY,TOMMY,4,0.530,0,0.530,2.2725,106.743,130.43,0.045,87.67,0.471,124.090,111.923,94.558,89.239,71.009,83.800
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,07,sp,sp,0,0.630,0,0.630,2.8025,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,28.656,45.335
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,08,sp,sp,1,0.770,0,0.770,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,28.146,45.575
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,08,YES,YES,3,0.380,0,0.380,0.7825,126.600,135.88,0.114,118.53,0.058,123.719,131.468,123.768,125.156,67.054,82.345
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,08,KIMMEY,KIMMEY,4,0.280,0,0.280,1.1625,139.601,145.26,0.194,125.25,0,125.494,138.847,140.826,140.082,73.143,79.920
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,08,IS,IS,2,0.140,0,0.140,1.4425,129.250,136.59,0,120.84,0.058,134.102,125.185,129.020,128.692,70.123,79.305
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,08,KICKING,KICKING,5,0.420,0,0.420,1.5825,133.658,148.52,0.176,115.72,0.385,131.561,145.087,138.573,122.249,67.695,77.599
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,08,TOMMY,TOMMY,4,0.550,0,0.550,2.0025,112.304,133.36,0.046,92.55,0.430,130.073,118.328,98.213,94.186,68.477,80.938
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,08,sp,sp,0,0.740,0,0.740,2.5525,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,27.570,38.824
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,09,sp,sp,1,0.970,0,0.970,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,25.818,33.849
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,09,NO,NO,2,0.390,0,0.390,0.9825,125.742,133.08,0.168,113.55,0.066,121.576,131.374,123.363,114.149,75.619,85.289
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,09,BONNIE,BONNIE,4,0.340,0,0.340,1.3725,125.667,140.00,0.238,105.61,0.009,112.476,122.961,138.527,128.031,79.168,85.062
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,09,IS,IS,2,0.170,0,0.170,1.7125,112.561,116.46,0,109.77,0.060,114.061,110.586,113.604,--undefined--,68.576,79.270
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,09,KISSING,KISSING,5,0.410,0,0.410,1.8825,117.731,143.20,0.079,100.10,0.396,135.395,122.775,119.544,106.021,66.959,78.783
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,09,BENNY,BENNY,4,0.440,0,0.440,2.2925,102.191,114.17,0.029,93.52,0.319,106.945,103.564,96.642,--undefined--,63.765,79.830
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,09,sp,sp,0,0.600,0,0.600,2.7325,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,26.701,34.006
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,10,sp,sp,1,0.660,0,0.660,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,31.814,42.977
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,10,NO,NO,2,0.310,0,0.310,0.6725,120.339,124.70,0.150,106.64,0.030,113.864,123.621,121.012,120.768,74.319,85.327
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,10,BONNIE,BONNIE,4,0.370,0,0.370,0.9825,130.688,142.46,0.226,115.28,0.370,119.727,132.451,140.539,126.478,79.915,85.748
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,10,IS,IS,2,0.170,0,0.170,1.3525,112.469,115.28,0,108.96,0.067,113.728,111.242,112.331,--undefined--,67.455,78.951
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,10,KISSING,KISSING,5,0.410,0,0.410,1.5225,115.687,127.79,0.090,99.90,0.396,127.232,122.286,116.007,106.924,66.208,77.360
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,10,BENNY,BENNY,4,0.440,0,0.440,1.9325,107.497,196.49,0.330,90.97,0.300,105.587,101.899,102.199,194.153,64.298,78.749
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,10,sp,sp,0,0.690,0,0.690,2.3725,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,28.322,35.013
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,11,sp,sp,1,1.600,0,1.600,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,22.542,37.590
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,11,NO,NO,2,0.330,0,0.330,1.6125,118.340,127.12,0.052,110.98,0.241,123.834,120.096,116.275,116.309,71.304,81.622
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,11,BONNIE,BONNIE,4,0.340,0,0.340,1.9425,125.071,137.35,0.234,114.28,0.072,115.516,120.360,134.118,128.041,77.768,84.812
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,11,IS,IS,2,0.150,0,0.150,2.2825,117.615,124.17,0.112,108.96,0.042,113.987,114.213,123.791,124.175,62.760,74.865
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,11,KISSING,KISSING,5,0.530,0,0.530,2.4325,130.138,150.39,0.158,107.17,0.530,146.555,148.375,130.181,115.042,66.995,79.564
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,11,BENNY,BENNY,4,0.520,0,0.520,2.9625,104.372,113.37,0.052,96.22,0.347,109.930,105.550,99.639,98.932,65.091,82.966
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,11,sp,sp,0,1.340,0,1.340,3.4825,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,23.034,33.638
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,12,sp,sp,1,1.050,0,1.050,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,25.479,45.237
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,12,NO,NO,2,0.320,0,0.320,1.0625,117.976,122.14,0.131,96.63,0.288,115.037,121.293,119.284,115.445,71.570,80.865
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,12,BONNIE,BONNIE,4,0.320,0,0.320,1.3825,123.611,130.30,0.211,112.89,0.028,117.268,122.656,129.273,125.245,75.554,83.839
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,12,IS,IS,2,0.150,0,0.150,1.7025,117.380,124.02,0.088,111.88,0.046,116.209,116.190,122.305,--undefined--,64.120,73.441
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,12,KISSING,KISSING,5,0.490,0,0.490,1.8525,130.111,154.06,0.156,97.08,0.490,149.102,152.147,130.024,110.607,66.638,78.745
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,12,BENNY,BENNY,4,0.480,0,0.480,2.3425,100.897,112.05,0.033,96.04,0.014,102.841,101.145,99.105,99.442,64.931,77.347
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,12,sp,sp,0,1.070,0,1.070,2.8225,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,26.411,34.305
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,13,sp,sp,1,0.680,0,0.680,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,32.772,48.831
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,13,NO,NO,2,0.320,0,0.320,0.6925,115.245,121.75,0.124,92.21,0.295,117.119,120.790,116.432,108.179,74.653,84.116
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,13,BONNIE,BONNIE,4,0.310,0,0.310,1.0125,121.599,128.36,0.247,94.46,0,113.981,119.682,125.429,125.338,78.324,84.592
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,13,IS,IS,2,0.120,0,0.120,1.3225,118.930,122.56,0.077,114.90,0.033,117.415,117.629,121.254,119.423,68.624,75.934
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,13,KISSING,KISSING,5,0.460,0,0.460,1.4425,115.108,133.01,0.131,99.95,0.423,121.749,126.883,117.051,104.703,66.660,77.594
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,13,BENNY,BENNY,4,0.500,0,0.500,1.9025,109.925,131.20,0.139,90.14,0.302,118.766,118.713,94.758,99.930,64.256,79.891
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,13,sp,sp,0,1.030,0,1.030,2.4025,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,29.315,37.995
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,14,sp,sp,1,0.780,0,0.780,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,30.152,43.865
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,14,NO,NO,2,0.360,0,0.360,0.7925,120.206,125.07,0.172,113.41,0.317,118.848,121.189,121.392,118.452,74.369,85.212
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,14,BONNIE,BONNIE,4,0.320,0,0.320,1.1525,120.608,126.36,0.248,114.56,0.080,117.704,117.878,122.450,123.310,78.565,84.622
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,14,IS,IS,2,0.130,0,0.130,1.4725,117.361,120.21,0.052,115.07,0.020,115.484,118.387,118.513,117.888,66.244,74.249
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,14,KISSING,KISSING,5,0.430,0,0.430,1.6025,118.159,138.42,0.098,99.91,0.405,137.532,129.219,120.959,105.922,67.354,79.998
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,14,BENNY,BENNY,4,0.500,0,0.500,2.0325,108.408,124.82,0.109,89.51,0.360,118.577,114.375,93.167,93.606,63.268,82.215
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,14,sp,sp,0,0.850,0,0.850,2.5325,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,26.398,36.565
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,15,sp,sp,1,1.110,0,1.110,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,25.914,43.257
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,15,YES,YES,3,0.400,0,0.400,1.1225,134.715,244.36,0.358,116.82,0.224,122.213,125.988,120.359,179.093,65.681,83.294
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,15,BONNIE,BONNIE,4,0.330,0,0.330,1.5225,124.430,129.31,0.251,117.12,0.085,122.024,121.245,126.714,126.205,73.053,83.453
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,15,IS,IS,2,0.110,0,0.110,1.8525,121.390,125.81,0.096,115.67,0.050,122.083,118.208,121.045,124.222,69.212,75.462
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,15,KISSING,KISSING,5,0.440,0,0.440,1.9625,129.621,142.98,0.164,117.07,0.434,123.951,140.284,135.022,121.313,65.204,77.594
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,15,BENNY,BENNY,4,0.470,0,0.470,2.4025,113.922,127.88,0.061,88.52,0.344,119.785,117.444,91.241,93.229,63.312,79.745
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,15,sp,sp,0,0.510,0,0.510,2.8725,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,27.060,33.458
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,16,sp,sp,1,0.960,0,0.960,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,28.402,39.463
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,16,YES,YES,3,0.400,0,0.400,0.9725,132.535,235.68,0.352,111.59,0.189,118.245,115.770,116.905,230.261,68.871,84.723
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,16,BONNIE,BONNIE,4,0.320,0,0.320,1.3725,123.027,129.05,0.243,113.21,0.042,114.221,121.246,125.832,126.787,78.816,84.140
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,16,IS,IS,2,0.160,0,0.160,1.6925,120.496,123.86,0.114,114.51,0.055,120.836,117.320,122.391,121.436,68.414,77.990
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,16,KISSING,KISSING,5,0.470,0,0.470,1.8525,122.611,132.98,0.132,102.85,0.470,123.763,127.647,127.324,113.790,66.862,79.170
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,16,BENNY,BENNY,4,0.470,0,0.470,2.3225,103.864,121.08,0.037,87.45,0.365,112.683,107.347,97.327,91.329,65.692,77.475
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,16,sp,sp,0,1.010,0,1.010,2.7925,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,25.853,36.373
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,17,sp,sp,1,1.390,0,1.390,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,26.747,49.180
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,17,NO,NO,2,0.420,0,0.420,1.4025,117.442,125.85,0.191,99.62,0.407,114.680,123.722,119.405,111.563,74.749,84.292
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,17,JOEY,JOEY,3,0.360,0,0.360,1.8225,127.757,138.81,0.242,110.37,0.014,116.414,130.276,135.773,128.564,78.559,84.567
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,17,IS,IS,2,0.240,0,0.240,2.1825,120.995,125.83,0.111,115.94,0.066,120.841,120.516,122.505,--undefined--,65.377,79.348
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,17,PUSHING,PUSHING,5,0.510,0,0.510,2.4225,154.658,255.52,0.040,114.43,0.463,231.421,145.462,132.221,119.462,67.933,78.336
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,17,KERRY,KERRY,4,0.580,0,0.580,2.9325,109.318,137.10,0.070,92.41,0.406,130.081,115.274,97.277,93.882,67.703,80.690
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,17,sp,sp,0,0.850,0,0.850,3.5125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,24.513,38.203
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,18,sp,sp,1,2.330,0,2.330,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,22.104,40.904
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,18,NO,NO,2,0.350,0,0.350,2.3425,120.733,133.25,0.089,99.27,0.345,122.924,128.160,120.405,112.329,71.379,81.770
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,18,JOEY,JOEY,3,0.410,0,0.410,2.6925,124.330,139.07,0.212,96.75,0.017,107.792,131.122,135.708,122.698,74.922,83.704
A11YS0T8MV3Q7C,prosody,study,exp5,01,16,2020,trial,18,IS,IS,2,0.160,0,0.160,3.1025,117.922,120.56,0.118,112.86,0.063,119.245,114.777,119.030,119.782,64.405,75.878
