participant,studyName,studyNameNah,expId,month,date,year,trialNah,trialId,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
A161AJDHLJVCLZ,prosody,study,exp6,01,16,2020,trial,01,sp,sp,1,0.610,0,0.610,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,16.226,55.428
A161AJDHLJVCLZ,prosody,study,exp6,01,16,2020,trial,01,NO,NO,2,0.500,0,0.500,0.6225,197.015,241.69,0.079,91.06,0.363,234.486,230.075,192.949,152.706,71.638,85.675
A161AJDHLJVCLZ,prosody,study,exp6,01,16,2020,trial,01,sp,sp,1,0.030,0,0.030,1.1225,209.335,210.11,0,208.97,0.009,209.628,208.990,--undefined--,--undefined--,52.798,54.818
A161AJDHLJVCLZ,prosody,study,exp6,01,16,2020,trial,01,KIMMEY,KIMMEY,4,0.310,0,0.310,1.1525,271.972,287.55,0.129,250.13,0.310,--undefined--,284.802,277.268,261.528,73.189,86.088
A161AJDHLJVCLZ,prosody,study,exp6,01,16,2020,trial,01,IS,IS,2,0.180,0,0.180,1.4625,226.399,250.13,0,207.57,0.104,240.470,222.796,216.799,223.318,74.208,83.518
A161AJDHLJVCLZ,prosody,study,exp6,01,16,2020,trial,01,KICKING,KICKING,5,0.390,0,0.390,1.6425,219.031,258.37,0.089,205.05,0.378,235.038,219.899,220.658,210.712,69.137,80.466
A161AJDHLJVCLZ,prosody,study,exp6,01,16,2020,trial,01,TOMMY,TOMMY,4,0.530,0,0.530,2.0325,164.000,241.38,0.079,103.10,0.477,219.995,203.133,130.600,108.201,69.377,78.704
A161AJDHLJVCLZ,prosody,study,exp6,01,16,2020,trial,01,sp,sp,0,0.260,0,0.260,2.5625,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,26.228,47.813
A161AJDHLJVCLZ,prosody,study,exp6,01,16,2020,trial,02,sp,sp,1,0.660,0,0.660,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,16.530,56.634
A161AJDHLJVCLZ,prosody,study,exp6,01,16,2020,trial,02,NO,NO,2,0.370,0,0.370,0.6725,206.574,251.45,0.092,105.00,0.287,247.329,241.903,170.877,181.581,74.053,85.025
