participant,studyName,studyNameNah,expId,month,date,year,trialNah,trialId,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,05,IS,IS,2,0.090,0,0.090,1.2225,199.782,205.18,0.016,191.11,0.069,204.593,201.036,196.015,191.164,70.927,76.323
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,05,KICKING,KICKING,5,0.380,0,0.380,1.3125,195.565,208.70,0.118,182.60,0.198,--undefined--,194.429,193.391,197.738,64.268,77.818
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,05,JOEY,JOEY,3,0.460,0,0.460,1.6925,185.697,195.11,0.006,178.69,0.418,190.911,183.207,185.612,181.829,69.000,76.937
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,05,sp,sp,0,0.160,0,0.160,2.1525,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,29.008,40.024
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,06,sp,sp,1,0.460,0,0.460,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,7.309,18.817
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,06,NO,NO,2,0.330,0,0.330,0.4725,216.213,245.84,0.119,198.60,0.330,223.132,231.402,212.422,200.714,77.759,84.648
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,06,MOLLY,MOLLY,4,0.430,0,0.430,0.8025,206.776,213.74,0.380,198.09,0.013,200.550,202.959,211.014,212.582,79.951,82.122
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,06,IS,IS,2,0.120,0,0.120,1.2325,207.330,213.11,0.005,198.68,0.077,212.028,208.949,201.495,203.321,72.288,78.052
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,06,KICKING,KICKING,5,0.440,0,0.440,1.3525,199.850,217.60,0.129,187.92,0.440,--undefined--,203.814,202.228,195.080,66.188,79.280
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,06,JOEY,JOEY,3,0.430,0,0.430,1.7925,180.712,189.94,0.090,173.53,0.215,185.089,179.710,178.205,179.558,68.023,74.891
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,06,sp,sp,0,0.740,0,0.740,2.2225,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,14.391,38.834
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,07,sp,sp,1,0.820,0,0.820,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,9.726,45.171
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,07,YES,YES,3,0.360,0,0.360,0.8325,217.425,239.67,0.088,201.43,0.243,228.401,221.053,207.997,208.343,70.016,83.703
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,07,MOLLY,MOLLY,4,0.370,0,0.370,1.1925,213.165,236.32,0.012,203.06,0.110,221.119,206.670,212.554,212.902,78.513,81.905
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,07,IS,IS,2,0.140,0,0.140,1.5625,206.541,213.19,0.002,198.50,0.062,211.342,203.402,203.078,--undefined--,67.388,76.693
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,07,KICKING,KICKING,5,0.390,0,0.390,1.7025,208.545,246.09,0.092,197.43,0.157,242.765,207.307,210.077,205.130,66.952,78.514
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,07,JOEY,JOEY,3,0.460,0,0.460,2.0925,187.388,201.66,0,171.05,0.402,193.400,186.861,185.331,181.011,68.292,77.094
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,07,sp,sp,0,0.460,0,0.460,2.5525,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,26.869,45.476
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,08,sp,sp,1,0.550,0,0.550,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,21.071,50.902
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,08,YES,YES,3,0.380,0,0.380,0.5625,212.662,254.73,0.048,199.45,0.219,230.649,216.268,201.432,200.619,70.425,84.457
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,08,MOLLY,MOLLY,4,0.350,0,0.350,0.9425,223.720,250.47,0.018,212.08,0.135,237.936,214.126,220.696,224.205,79.822,82.885
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,08,IS,IS,2,0.220,0,0.220,1.2925,213.120,222.10,0,195.40,0.178,214.935,217.742,212.314,195.738,74.021,79.147
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,08,sp,sp,1,0.020,0,0.020,1.5125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,58.622,60.338
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,08,KICKING,KICKING,5,0.370,0,0.370,1.5325,198.841,212.49,0.108,188.35,0.188,--undefined--,197.621,190.781,201.014,61.210,77.581
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,08,JOEY,JOEY,3,0.430,0,0.430,1.9025,180.657,193.95,0,169.37,0.209,187.109,175.472,176.312,184.780,68.740,75.341
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,08,sp,sp,0,0.260,0,0.260,2.3325,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,29.235,46.135
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,09,sp,sp,1,0.530,0,0.530,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,12.410,44.252
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,09,NO,NO,2,0.290,0,0.290,0.5425,221.336,244.20,0.101,203.59,0.290,231.671,235.949,215.379,205.947,77.904,85.325
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,09,MOLLY,MOLLY,4,0.420,0,0.420,0.8325,203.847,212.08,0.077,197.80,0.420,209.344,202.945,203.561,199.539,80.806,83.876
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,09,IS,IS,2,0.120,0,0.120,1.2525,192.797,197.80,0,183.40,0.090,197.261,195.083,188.971,187.054,71.277,77.288
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,09,KISSING,KISSING,5,0.340,0,0.340,1.3725,175.074,212.13,0.130,84.11,0.285,--undefined--,195.105,180.314,159.187,60.738,71.194
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,09,TOMMY,TOMMY,4,0.460,0,0.460,1.7125,181.538,199.75,0.040,175.11,0.201,187.039,178.912,179.859,181.996,64.020,73.075
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,09,sp,sp,0,0.100,0,0.100,2.1725,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,28.690,31.791
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,10,sp,sp,1,0.270,0,0.270,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,18.416,38.122
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,10,NO,NO,2,0.360,0,0.360,0.2825,220.354,242.23,0.039,203.78,0.335,233.464,234.559,213.474,204.846,75.533,83.312
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,10,MOLLY,MOLLY,4,0.410,0,0.410,0.6425,206.841,210.66,0.059,202.19,0.410,208.243,207.354,207.938,203.831,79.673,81.836
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,10,IS,IS,2,0.150,0,0.150,1.0525,195.850,202.19,0,185.93,0.089,200.831,195.573,186.491,--undefined--,67.026,76.152
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,10,KISSING,KISSING,5,0.340,0,0.340,1.2025,196.617,213.55,0.089,187.95,0.327,213.546,199.808,194.379,194.246,64.206,74.004
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,10,TOMMY,TOMMY,4,0.370,0,0.370,1.5425,172.807,194.62,0.360,76.74,0.054,136.679,179.848,183.082,191.618,66.798,69.666
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,10,sp,sp,0,0.260,0,0.260,1.9125,194.262,194.62,0.009,193.49,0,194.262,--undefined--,--undefined--,--undefined--,29.119,58.605
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,11,sp,sp,1,0.650,0,0.650,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,8.919,26.289
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,11,NO,NO,2,0.320,0,0.320,0.6625,215.805,241.95,0.111,197.82,0.290,222.019,233.022,211.853,198.936,77.535,84.227
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,11,MOLLY,MOLLY,4,0.420,0,0.420,0.9825,207.144,211.33,0.234,197.43,0.015,203.163,207.984,209.817,207.611,80.422,84.080
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,11,IS,IS,2,0.120,0,0.120,1.4025,198.361,207.32,0,187.12,0.089,205.430,199.806,191.194,187.122,70.903,76.655
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,11,KISSING,KISSING,5,0.460,0,0.460,1.5225,193.119,207.94,0.139,180.79,0.449,--undefined--,200.975,197.565,185.637,62.209,75.251
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,11,TOMMY,TOMMY,4,0.440,0,0.440,1.9825,179.737,188.30,0.074,172.53,0.395,185.300,178.700,179.489,176.343,65.263,72.889
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,11,sp,sp,0,0.540,0,0.540,2.4225,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,19.738,37.325
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,12,sp,sp,1,0.430,0,0.430,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,2.752,5.004
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,12,NO,NO,2,0.330,0,0.330,0.4425,223.157,247.56,0.125,204.18,0.330,231.186,235.809,221.198,207.940,72.118,81.013
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,12,MOLLY,MOLLY,4,0.400,0,0.400,0.7725,206.642,210.68,0.081,199.83,0.400,207.900,207.676,206.543,204.450,77.030,79.612
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,12,IS,IS,2,0.120,0,0.120,1.1725,193.788,199.83,0,184.27,0.091,198.010,195.269,189.991,184.308,69.163,75.903
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,12,KISSING,KISSING,5,0.430,0,0.430,1.2925,199.922,209.11,0.301,178.34,0.421,--undefined--,203.009,204.555,195.889,62.239,74.488
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,12,TOMMY,TOMMY,4,0.480,0,0.480,1.7225,185.294,196.88,0.083,165.80,0.051,183.755,182.454,186.594,189.223,63.489,71.950
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,12,sp,sp,0,0.440,0,0.440,2.2025,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,22.563,37.860
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,13,NO,NO,2,0.110,0,0.110,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,35.282,51.503
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,13,MOLLY,MOLLY,4,0.970,0,0.970,0.1225,213.672,241.28,0.314,202.28,0.954,--undefined--,224.539,210.708,206.421,63.087,84.178
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,13,IS,IS,2,0.120,0,0.120,1.0925,199.461,202.94,0.017,193.80,0.080,202.641,200.078,195.881,198.536,69.960,76.345
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,13,KISSING,KISSING,5,0.320,0,0.320,1.2125,196.608,215.32,0.112,186.42,0.314,--undefined--,201.356,197.573,193.002,65.109,74.860
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,13,TOMMY,TOMMY,4,0.420,0,0.420,1.5325,161.193,200.46,0.042,96.03,0.332,188.511,182.284,180.595,97.142,66.343,71.094
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,13,sp,sp,0,0.270,0,0.270,1.9525,97.528,97.63,0,97.51,0.002,97.528,--undefined--,--undefined--,--undefined--,30.077,59.693
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,14,sp,sp,1,0.550,0,0.550,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,15.957,49.729
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,14,NO,NO,2,0.330,0,0.330,0.5625,203.581,220.54,0.098,191.11,0.281,214.679,211.596,198.822,192.729,77.068,83.884
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,14,MOLLY,MOLLY,4,0.410,0,0.410,0.8925,197.962,204.43,0.112,188.36,0.410,198.350,202.523,197.669,193.307,78.401,80.896
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,14,IS,IS,2,0.150,0,0.150,1.3025,181.850,188.36,0,174.13,0.108,187.162,183.739,177.548,178.606,69.937,74.952
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,14,KISSING,KISSING,5,0.390,0,0.390,1.4525,176.529,202.18,0.121,166.71,0.181,--undefined--,179.026,181.701,172.801,61.210,71.065
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,14,TOMMY,TOMMY,4,0.410,0,0.410,1.8425,167.331,186.62,0.061,158.25,0.218,174.683,164.567,161.355,172.888,65.815,71.564
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,14,sp,sp,0,0.390,0,0.390,2.2525,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,23.493,39.807
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,15,sp,sp,1,0.510,0,0.510,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,9.382,42.943
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,15,YES,YES,3,0.380,0,0.380,0.5225,212.812,242.91,0.050,202.57,0.252,224.388,214.364,205.418,209.840,66.401,83.454
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,15,MOLLY,MOLLY,4,0.340,0,0.340,0.9025,210.744,238.91,0.020,199.83,0.119,220.459,202.825,212.701,208.657,77.053,80.657
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,15,IS,IS,2,0.180,0,0.180,1.2425,202.768,205.34,0.037,199.26,0.141,203.937,204.305,202.202,200.337,73.349,77.088
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,15,KISSING,KISSING,5,0.360,0,0.360,1.4225,189.786,214.28,0.120,180.98,0.352,--undefined--,198.228,185.257,185.437,63.055,75.493
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,15,TOMMY,TOMMY,4,0.420,0,0.420,1.7825,181.903,194.04,0.319,169.73,0.114,181.841,173.396,184.002,190.437,63.984,69.315
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,15,sp,sp,0,0.340,0,0.340,2.2025,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,23.355,36.981
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,16,sp,sp,1,0.820,0,0.820,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,6.455,14.703
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,16,YES,YES,3,0.390,0,0.390,0.8325,222.480,246.02,0.089,209.36,0.268,234.054,223.086,212.257,--undefined--,71.645,84.279
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,16,MOLLY,MOLLY,4,0.360,0,0.360,1.2225,226.150,246.99,0.009,215.75,0.345,236.540,222.602,227.228,218.692,79.948,82.553
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,16,IS,IS,2,0.260,0,0.260,1.5825,213.795,228.00,0.079,195.17,0.231,215.691,221.703,214.080,205.121,74.571,80.451
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,16,KISSING,KISSING,5,0.440,0,0.440,1.8425,194.446,214.92,0.309,179.23,0.424,207.533,197.397,203.703,189.117,63.893,76.651
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,16,TOMMY,TOMMY,4,0.420,0,0.420,2.2825,178.454,189.96,0.074,163.00,0.049,180.569,176.880,177.868,179.552,66.713,71.373
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,16,sp,sp,0,0.770,0,0.770,2.7025,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,19.971,55.572
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,17,sp,sp,1,0.680,0,0.680,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,16.221,41.953
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,17,NO,NO,2,0.330,0,0.330,0.6925,220.950,246.13,0.040,203.96,0.310,228.721,225.688,222.432,210.260,75.835,83.796
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,17,MOLLY,MOLLY,4,0.350,0,0.350,1.0225,203.682,212.04,0.010,196.99,0.113,208.770,200.394,203.654,201.909,80.240,82.509
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,17,IS,IS,2,0.200,0,0.200,1.3725,196.604,200.84,0,191.53,0.100,199.238,195.211,192.477,--undefined--,63.148,78.551
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,17,PUSHING,PUSHING,5,0.350,0,0.350,1.5725,196.741,207.34,0.070,181.66,0.350,205.115,198.860,199.709,191.346,66.615,75.600
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,17,BENNY,BENNY,4,0.370,0,0.370,1.9225,184.909,189.77,0.030,177.90,0.007,185.181,185.196,184.958,183.722,65.691,72.787
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,17,sp,sp,0,0.770,0,0.770,2.2925,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,15.729,38.284
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,18,sp,sp,1,0.470,0,0.470,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,4.266,7.328
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,18,NO,NO,2,0.450,0,0.450,0.4825,210.080,242.21,0.100,185.50,0.404,233.849,220.632,201.532,191.780,76.168,84.652
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,18,MOLLY,MOLLY,4,0.380,0,0.380,0.9325,213.627,220.46,0.238,193.29,0,208.937,208.932,218.485,218.154,78.842,82.735
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,18,IS,IS,2,0.210,0,0.210,1.3125,209.604,216.41,0.009,198.57,0.107,215.380,207.118,203.919,--undefined--,64.253,77.440
A10Q4U3BRHXXPP,prosody,study,exp9,03,3,2020,trial,18,PUSHING,PUSHING,5,0.400,0,0.400,1.5225,198.804,212.36,0.080,182.92,0.400,209.520,201.901,203.880,191.058,66.645,76.103
