participant,studyName,studyNameNah,expId,month,date,year,trialNah,trialId,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,01,sp,sp,1,0.890,0,0.890,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,45.151,50.980
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,01,NO,NO,2,0.380,0,0.380,0.9025,119.676,140.40,0.018,103.92,0.302,132.535,123.506,111.764,105.961,78.354,84.709
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,01,sp,sp,1,0.060,0,0.060,1.2825,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,47.779,48.896
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,01,KIMMEY,KIMMEY,4,0.370,0,0.370,1.3425,145.192,168.54,0.128,111.99,0.370,--undefined--,158.511,152.778,128.723,79.662,85.973
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,01,IS,IS,2,0.190,0,0.190,1.7125,110.608,113.25,0.064,106.14,0.023,109.505,112.071,--undefined--,--undefined--,75.461,81.496
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,01,KICKING,KICKING,5,0.390,0,0.390,1.9025,110.004,126.22,0.168,102.02,0.268,119.032,116.540,106.228,104.769,69.951,81.487
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,01,TOMMY,TOMMY,4,0.520,0,0.520,2.2925,104.649,117.38,0.108,89.12,0.435,113.672,105.752,104.717,98.443,70.600,80.326
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,01,sp,sp,0,0.940,0,0.940,2.8125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,44.347,48.558
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,02,sp,sp,1,0.730,0,0.730,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,45.599,60.819
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,02,NO,NO,2,0.400,0,0.400,0.7425,114.973,144.17,0.029,98.99,0.327,126.048,117.804,109.691,101.607,77.485,85.996
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,02,sp,sp,1,0.040,0,0.040,1.1425,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,46.916,48.126
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,02,KIMMEY,KIMMEY,4,0.510,0,0.510,1.1825,129.529,153.01,0.145,95.27,0.406,--undefined--,143.475,124.902,103.413,74.583,85.357
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,02,IS,IS,2,0.130,0,0.130,1.6925,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,68.907,80.881
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,02,KICKING,KICKING,5,0.390,0,0.390,1.8225,105.000,119.22,0.119,96.25,0.366,--undefined--,109.151,107.677,100.537,70.258,81.863
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,02,TOMMY,TOMMY,4,0.510,0,0.510,2.2125,100.162,116.78,0.149,80.34,0.489,106.059,105.297,101.745,93.046,68.207,76.810
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,02,sp,sp,0,0.610,0,0.610,2.7225,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,40.170,48.665
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,03,sp,sp,1,0.770,0,0.770,0.0125,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,47.788,66.713
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,03,NO,NO,2,0.390,0,0.390,0.7825,114.322,122.14,0.087,88.36,0.319,120.378,119.902,111.428,93.800,77.847,85.958
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,03,sp,sp,1,0.020,0,0.020,1.1725,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,47.517,47.939
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,03,KIMMEY,KIMMEY,4,0.390,0,0.390,1.1925,117.641,134.17,0.250,80.30,0.382,--undefined--,127.485,130.016,100.117,77.349,85.634
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,03,IS,IS,2,0.240,0,0.240,1.5825,102.854,117.21,0.049,82.55,0,102.854,--undefined--,--undefined--,--undefined--,65.599,80.949
A11Q8U6QTT8KGF,prosody,study,exp10,02,18,2020,trial,03,KICKING,KICKING,5,0.440,0,0.440,1.8225,113.631,146.30,0.119,97.14,0.381,--undefined--,137.312,106.581,100.195,71.646,84.369
