,trial_id,supposed_answer_transcript,answer_files,answer_textgrid,answer_downsampled
354,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A3CTXNQ2GXIQSP_prosody_study_exp6_01_16_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A3CTXNQ2GXIQSP_prosody_study_exp6_01_16_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A3CTXNQ2GXIQSP_prosody_study_exp6_01_16_2020_trial_01.wav
513,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A3LRNF13ZZ3V4D_prosody_study_exp6_01_16_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A3LRNF13ZZ3V4D_prosody_study_exp6_01_16_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A3LRNF13ZZ3V4D_prosody_study_exp6_01_16_2020_trial_01.wav
557,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/AKVDY8OXNMQED_prosody_study_exp6_01_16_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/AKVDY8OXNMQED_prosody_study_exp6_01_16_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/AKVDY8OXNMQED_prosody_study_exp6_01_16_2020_trial_01.wav
207,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A161AJDHLJVCLZ_prosody_study_exp6_01_16_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A161AJDHLJVCLZ_prosody_study_exp6_01_16_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A161AJDHLJVCLZ_prosody_study_exp6_01_16_2020_trial_01.wav
864,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2FBT0BSFOV91D_prosody_study_exp6_01_16_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A2FBT0BSFOV91D_prosody_study_exp6_01_16_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A2FBT0BSFOV91D_prosody_study_exp6_01_16_2020_trial_01.wav
306,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A610SH5RY1NG1_prosody_study_exp6_01_16_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A610SH5RY1NG1_prosody_study_exp6_01_16_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A610SH5RY1NG1_prosody_study_exp6_01_16_2020_trial_01.wav
90,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A1EJ4HA4K85PBJ_prosody_study_exp6_01_16_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A1EJ4HA4K85PBJ_prosody_study_exp6_01_16_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A1EJ4HA4K85PBJ_prosody_study_exp6_01_16_2020_trial_01.wav
261,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2ZNOMZ35LKY8Q_prosody_study_exp6_01_16_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A2ZNOMZ35LKY8Q_prosody_study_exp6_01_16_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A2ZNOMZ35LKY8Q_prosody_study_exp6_01_16_2020_trial_01.wav
73,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A36DK84J5YJ942_prosody_study_exp6_01_16_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A36DK84J5YJ942_prosody_study_exp6_01_16_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A36DK84J5YJ942_prosody_study_exp6_01_16_2020_trial_01.wav
503,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A32JEH06T23HDF_prosody_study_exp6_01_16_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A32JEH06T23HDF_prosody_study_exp6_01_16_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A32JEH06T23HDF_prosody_study_exp6_01_16_2020_trial_01.wav
447,1,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A35UT5CBNL7FTD_prosody_study_exp6_01_16_2020_trial_01.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A35UT5CBNL7FTD_prosody_study_exp6_01_16_2020_trial_01.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A35UT5CBNL7FTD_prosody_study_exp6_01_16_2020_trial_01.wav
565,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A32JEH06T23HDF_prosody_study_exp6_01_16_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A32JEH06T23HDF_prosody_study_exp6_01_16_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A32JEH06T23HDF_prosody_study_exp6_01_16_2020_trial_02.wav
78,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2TI9CGVG147MZ_prosody_study_exp6_01_16_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A2TI9CGVG147MZ_prosody_study_exp6_01_16_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A2TI9CGVG147MZ_prosody_study_exp6_01_16_2020_trial_02.wav
84,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2RLP55YS6CQIW_prosody_study_exp6_01_16_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A2RLP55YS6CQIW_prosody_study_exp6_01_16_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A2RLP55YS6CQIW_prosody_study_exp6_01_16_2020_trial_02.wav
364,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A1F2VHKMDWEA2X_prosody_study_exp6_01_16_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A1F2VHKMDWEA2X_prosody_study_exp6_01_16_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A1F2VHKMDWEA2X_prosody_study_exp6_01_16_2020_trial_02.wav
570,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A3LRNF13ZZ3V4D_prosody_study_exp6_01_16_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A3LRNF13ZZ3V4D_prosody_study_exp6_01_16_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A3LRNF13ZZ3V4D_prosody_study_exp6_01_16_2020_trial_02.wav
56,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2PXJTMWGUE5DC_prosody_study_exp6_01_16_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A2PXJTMWGUE5DC_prosody_study_exp6_01_16_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A2PXJTMWGUE5DC_prosody_study_exp6_01_16_2020_trial_02.wav
388,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A35UT5CBNL7FTD_prosody_study_exp6_01_16_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A35UT5CBNL7FTD_prosody_study_exp6_01_16_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A35UT5CBNL7FTD_prosody_study_exp6_01_16_2020_trial_02.wav
121,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2V4DP31BEVABF_prosody_study_exp6_01_16_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A2V4DP31BEVABF_prosody_study_exp6_01_16_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A2V4DP31BEVABF_prosody_study_exp6_01_16_2020_trial_02.wav
250,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A610SH5RY1NG1_prosody_study_exp6_01_16_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A610SH5RY1NG1_prosody_study_exp6_01_16_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A610SH5RY1NG1_prosody_study_exp6_01_16_2020_trial_02.wav
150,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A161AJDHLJVCLZ_prosody_study_exp6_01_16_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A161AJDHLJVCLZ_prosody_study_exp6_01_16_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A161AJDHLJVCLZ_prosody_study_exp6_01_16_2020_trial_02.wav
763,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/AGRKG3YT3KMD8_prosody_study_exp6_01_16_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/AGRKG3YT3KMD8_prosody_study_exp6_01_16_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/AGRKG3YT3KMD8_prosody_study_exp6_01_16_2020_trial_02.wav
12,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A36DK84J5YJ942_prosody_study_exp6_01_16_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A36DK84J5YJ942_prosody_study_exp6_01_16_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A36DK84J5YJ942_prosody_study_exp6_01_16_2020_trial_02.wav
322,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2ZNOMZ35LKY8Q_prosody_study_exp6_01_16_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A2ZNOMZ35LKY8Q_prosody_study_exp6_01_16_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A2ZNOMZ35LKY8Q_prosody_study_exp6_01_16_2020_trial_02.wav
777,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2653BIPJKEMRK_prosody_study_exp6_01_16_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A2653BIPJKEMRK_prosody_study_exp6_01_16_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A2653BIPJKEMRK_prosody_study_exp6_01_16_2020_trial_02.wav
28,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A1EJ4HA4K85PBJ_prosody_study_exp6_01_16_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A1EJ4HA4K85PBJ_prosody_study_exp6_01_16_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A1EJ4HA4K85PBJ_prosody_study_exp6_01_16_2020_trial_02.wav
499,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/AKVDY8OXNMQED_prosody_study_exp6_01_16_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/AKVDY8OXNMQED_prosody_study_exp6_01_16_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/AKVDY8OXNMQED_prosody_study_exp6_01_16_2020_trial_02.wav
926,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2FBT0BSFOV91D_prosody_study_exp6_01_16_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A2FBT0BSFOV91D_prosody_study_exp6_01_16_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A2FBT0BSFOV91D_prosody_study_exp6_01_16_2020_trial_02.wav
298,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A3CTXNQ2GXIQSP_prosody_study_exp6_01_16_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A3CTXNQ2GXIQSP_prosody_study_exp6_01_16_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A3CTXNQ2GXIQSP_prosody_study_exp6_01_16_2020_trial_02.wav
438,2,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A1CY7IOJ9YH136_prosody_study_exp6_01_16_2020_trial_02.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A1CY7IOJ9YH136_prosody_study_exp6_01_16_2020_trial_02.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A1CY7IOJ9YH136_prosody_study_exp6_01_16_2020_trial_02.wav
825,3,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2653BIPJKEMRK_prosody_study_exp6_01_16_2020_trial_03.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A2653BIPJKEMRK_prosody_study_exp6_01_16_2020_trial_03.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A2653BIPJKEMRK_prosody_study_exp6_01_16_2020_trial_03.wav
465,3,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A1CY7IOJ9YH136_prosody_study_exp6_01_16_2020_trial_03.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A1CY7IOJ9YH136_prosody_study_exp6_01_16_2020_trial_03.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A1CY7IOJ9YH136_prosody_study_exp6_01_16_2020_trial_03.wav
100,3,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2RLP55YS6CQIW_prosody_study_exp6_01_16_2020_trial_03.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A2RLP55YS6CQIW_prosody_study_exp6_01_16_2020_trial_03.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A2RLP55YS6CQIW_prosody_study_exp6_01_16_2020_trial_03.wav
342,3,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2ZNOMZ35LKY8Q_prosody_study_exp6_01_16_2020_trial_03.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A2ZNOMZ35LKY8Q_prosody_study_exp6_01_16_2020_trial_03.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A2ZNOMZ35LKY8Q_prosody_study_exp6_01_16_2020_trial_03.wav
256,3,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A3CTXNQ2GXIQSP_prosody_study_exp6_01_16_2020_trial_03.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A3CTXNQ2GXIQSP_prosody_study_exp6_01_16_2020_trial_03.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A3CTXNQ2GXIQSP_prosody_study_exp6_01_16_2020_trial_03.wav
524,3,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/AKVDY8OXNMQED_prosody_study_exp6_01_16_2020_trial_03.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/AKVDY8OXNMQED_prosody_study_exp6_01_16_2020_trial_03.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/AKVDY8OXNMQED_prosody_study_exp6_01_16_2020_trial_03.wav
921,3,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2FBT0BSFOV91D_prosody_study_exp6_01_16_2020_trial_03.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A2FBT0BSFOV91D_prosody_study_exp6_01_16_2020_trial_03.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A2FBT0BSFOV91D_prosody_study_exp6_01_16_2020_trial_03.wav
253,3,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A3GK9LWMSDH4P9_prosody_study_exp6_01_16_2020_trial_03.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A3GK9LWMSDH4P9_prosody_study_exp6_01_16_2020_trial_03.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A3GK9LWMSDH4P9_prosody_study_exp6_01_16_2020_trial_03.wav
786,3,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A7ERZELTAMWL5_prosody_study_exp6_01_16_2020_trial_03.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A7ERZELTAMWL5_prosody_study_exp6_01_16_2020_trial_03.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A7ERZELTAMWL5_prosody_study_exp6_01_16_2020_trial_03.wav
162,3,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A161AJDHLJVCLZ_prosody_study_exp6_01_16_2020_trial_03.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A161AJDHLJVCLZ_prosody_study_exp6_01_16_2020_trial_03.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A161AJDHLJVCLZ_prosody_study_exp6_01_16_2020_trial_03.wav
573,3,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A32JEH06T23HDF_prosody_study_exp6_01_16_2020_trial_03.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A32JEH06T23HDF_prosody_study_exp6_01_16_2020_trial_03.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A32JEH06T23HDF_prosody_study_exp6_01_16_2020_trial_03.wav
103,3,no Kimmey is kicking Tommy,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze/A2TI9CGVG147MZ_prosody_study_exp6_01_16_2020_trial_03.wav,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_textgrid/A2TI9CGVG147MZ_prosody_study_exp6_01_16_2020_trial_03.TextGrid,/Users/xzfang/Desktop/prosody_study_data/exp6/responses_to_analyze_downsampled/A2TI9CGVG147MZ_prosody_study_exp6_01_16_2020_trial_03.wav
